S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
4790056	4792365	1	2310	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_552_length_2310_cov_39.885588	99.91	True	True
5265584	5267893	1	2310	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_552_length_2310_cov_39.885588	99.91	True	True
723463	725772	2310	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_552_length_2310_cov_39.885588	99.91	True	True
6041068	6043377	1	2310	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_552_length_2310_cov_39.885588	99.91	True	True
CONTIG	NODE_552_length_2310_cov_39.885588	2310	ambiguous
CONTIG	NODE_553_length_2310_cov_1.207539	2310	unaligned
5610153	5612211	2308	250	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_554_length_2308_cov_2.024412	99.66		True
CONTIG	NODE_554_length_2308_cov_2.024412	2308	correct
931686	931920	235	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_555_length_2308_cov_1.187306	100.0		True
local misassembly
929641	931467	2062	236	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_555_length_2308_cov_1.187306	99.73		True
local misassembly
929263	929508	2308	2063	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_555_length_2308_cov_1.187306	99.6		True
CONTIG	NODE_555_length_2308_cov_1.187306	2308	correct
602777	605132	1	2306	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_556_length_2306_cov_1.447357	97.67		True
CONTIG	NODE_556_length_2306_cov_1.447357	2306	correct
5442474	5444775	2302	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_557_length_2305_cov_1.637778	99.44		True
CONTIG	NODE_557_length_2305_cov_1.637778	2305	correct
271707	274009	2303	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_558_length_2303_cov_49.597420	100.0		True
CONTIG	NODE_558_length_2303_cov_49.597420	2303	correct
1348276	1350596	2289	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_559_length_2289_cov_1.062220	97.85		True
CONTIG	NODE_559_length_2289_cov_1.062220	2289	correct
690667	691702	1059	24	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_560_length_2280_cov_7.876854	100.0		True
relocation, inconsistency = -2265
691711	692931	2280	1060	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_560_length_2280_cov_7.876854	100.0		True
CONTIG	NODE_560_length_2280_cov_7.876854	2280	misassembled
5853361	5855648	2277	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_561_length_2277_cov_1.288029	99.17		True
CONTIG	NODE_561_length_2277_cov_1.288029	2277	correct
2624120	2624328	1	209	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_562_length_2266_cov_1.330167	100.0		True
local misassembly
2624428	2625316	210	1098	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_562_length_2266_cov_1.330167	100.0		True
local misassembly
2625434	2626622	1099	2266	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_562_length_2266_cov_1.330167	97.9		True
CONTIG	NODE_562_length_2266_cov_1.330167	2266	correct
1725287	1727553	2260	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_563_length_2260_cov_1.527438	99.21		True
CONTIG	NODE_563_length_2260_cov_1.527438	2260	correct
1723028	1725283	2256	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_564_length_2256_cov_1.818719	99.87		True
CONTIG	NODE_564_length_2256_cov_1.818719	2256	correct
4061421	4063737	12	2255	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_565_length_2255_cov_1.433636	96.5		True
CONTIG	NODE_565_length_2255_cov_1.433636	2255	correct
1917889	1920142	2254	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_566_length_2254_cov_1.545703	100.0		True
CONTIG	NODE_566_length_2254_cov_1.545703	2254	correct
65938	66277	340	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_567_length_2248_cov_1.176927	99.71		True
local misassembly
63854	65753	2248	349	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_567_length_2248_cov_1.176927	100.0		True
CONTIG	NODE_567_length_2248_cov_1.176927	2248	correct
103725	106078	2247	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_568_length_2247_cov_1.314781	95.16		True
CONTIG	NODE_568_length_2247_cov_1.314781	2247	correct
1329454	1331688	2230	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_569_length_2230_cov_1.274943	99.33		True
CONTIG	NODE_569_length_2230_cov_1.274943	2230	correct
1727702	1729951	2229	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_570_length_2229_cov_1.459522	98.8		True
CONTIG	NODE_570_length_2229_cov_1.459522	2229	correct
1298628	1300587	1	1960	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_571_length_2221_cov_1.295476	99.69		True
local misassembly
1300717	1300977	1961	2221	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_571_length_2221_cov_1.295476	99.63		True
CONTIG	NODE_571_length_2221_cov_1.295476	2221	correct
4498056	4500272	1	2217	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_572_length_2217_cov_1.429695	99.59		True
CONTIG	NODE_572_length_2217_cov_1.429695	2217	correct
355704	357917	1	2214	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_573_length_2214_cov_1.336267	100.0		True
CONTIG	NODE_573_length_2214_cov_1.336267	2214	correct
979163	981368	6	2207	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_574_length_2207_cov_1.352230	99.59		True
CONTIG	NODE_574_length_2207_cov_1.352230	2207	correct
2575491	2577693	2203	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_575_length_2203_cov_1.817505	99.77		True
CONTIG	NODE_575_length_2203_cov_1.817505	2203	correct
3024930	3027132	2200	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_576_length_2200_cov_1.817249	99.32		True
CONTIG	NODE_576_length_2200_cov_1.817249	2200	correct
5445666	5447845	2192	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_577_length_2192_cov_1.435190	98.95		True
CONTIG	NODE_577_length_2192_cov_1.435190	2192	correct
5858701	5860972	2191	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_578_length_2191_cov_1.300562	95.6		True
CONTIG	NODE_578_length_2191_cov_1.300562	2191	correct
1945320	1947496	7	2183	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_579_length_2183_cov_1.658835	99.4		True
CONTIG	NODE_579_length_2183_cov_1.658835	2183	correct
6166634	6168807	2178	5	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_580_length_2178_cov_1.872821	99.59		True
CONTIG	NODE_580_length_2178_cov_1.872821	2178	correct
58914	61089	1	2176	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_581_length_2176_cov_1.304102	100.0		True
CONTIG	NODE_581_length_2176_cov_1.304102	2176	correct
2218168	2220359	2171	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_582_length_2175_cov_1.600000	98.77		True
CONTIG	NODE_582_length_2175_cov_1.600000	2175	correct
1752132	1753910	1	1776	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_583_length_2174_cov_1.281737	97.99		True
local misassembly
1754044	1754395	1777	2128	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_583_length_2174_cov_1.281737	98.88		True
CONTIG	NODE_583_length_2174_cov_1.281737	2174	correct
5855683	5857851	2169	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_584_length_2169_cov_1.350993	99.22		True
CONTIG	NODE_584_length_2169_cov_1.350993	2169	correct
3660535	3660764	230	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_585_length_2167_cov_1.060133	99.58		True
local misassembly
3658451	3660387	2167	231	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_585_length_2167_cov_1.060133	99.64		True
CONTIG	NODE_585_length_2167_cov_1.060133	2167	correct
2417125	2419290	2166	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_586_length_2166_cov_1.036949	100.0		True
CONTIG	NODE_586_length_2166_cov_1.036949	2166	correct
262749	264913	2165	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_587_length_2165_cov_114.983886	99.91		True
CONTIG	NODE_587_length_2165_cov_114.983886	2165	correct
4978732	4980917	1	2165	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_588_length_2165_cov_1.485782	98.95		True
CONTIG	NODE_588_length_2165_cov_1.485782	2165	correct
4558236	4560394	1	2160	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_589_length_2160_cov_1.361995	99.26		True
CONTIG	NODE_589_length_2160_cov_1.361995	2160	correct
3334921	3337069	2149	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_590_length_2149_cov_1.193410	99.16		True
CONTIG	NODE_590_length_2149_cov_1.193410	2149	correct
4314537	4316679	2143	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_591_length_2143_cov_1.497605	99.72		True
CONTIG	NODE_591_length_2143_cov_1.497605	2143	correct
3709912	3712048	1	2137	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_592_length_2137_cov_1.256484	99.53		True
CONTIG	NODE_592_length_2137_cov_1.256484	2137	correct
911013	913146	2131	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_593_length_2131_cov_1.566474	99.39		True
CONTIG	NODE_593_length_2131_cov_1.566474	2131	correct
873051	875212	1	2119	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_594_length_2119_cov_1.455426	97.78		True
CONTIG	NODE_594_length_2119_cov_1.455426	2119	correct
2928228	2930346	2119	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_595_length_2119_cov_1.397771	99.91		True
CONTIG	NODE_595_length_2119_cov_1.397771	2119	correct
2523296	2525407	1	2112	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_596_length_2112_cov_1.623724	100.0		True
CONTIG	NODE_596_length_2112_cov_1.623724	2112	correct
2549488	2551635	1	2110	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_597_length_2110_cov_1.555231	97.39		True
CONTIG	NODE_597_length_2110_cov_1.555231	2110	correct
555491	557596	1	2106	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_598_length_2106_cov_0.975622	100.0		True
CONTIG	NODE_598_length_2106_cov_0.975622	2106	correct
559081	561130	55	2104	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_599_length_2104_cov_3.691557	98.93		True
CONTIG	NODE_599_length_2104_cov_3.691557	2104	correct
CONTIG	NODE_600_length_2100_cov_1.178484	2100	unaligned
501220	502672	1461	12	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_601_length_2099_cov_1.658513	99.11		True
relocation, inconsistency = 1473
499109	499746	2099	1462	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_601_length_2099_cov_1.658513	99.17		True
CONTIG	NODE_601_length_2099_cov_1.658513	2099	misassembled
21017	21456	1	440	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_602_length_2089_cov_1.367748	100.0		True
relocation, inconsistency = 1192301
1213758	1215406	2089	441	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_602_length_2089_cov_1.367748	99.7		True
CONTIG	NODE_602_length_2089_cov_1.367748	2089	misassembled
3887816	3889899	1	2083	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_603_length_2086_cov_1.318070	99.42		True
CONTIG	NODE_603_length_2086_cov_1.318070	2086	correct
1004671	1006755	1	2085	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_604_length_2085_cov_1.506404	100.0		True
CONTIG	NODE_604_length_2085_cov_1.506404	2085	correct
934231	935229	999	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_605_length_2085_cov_1.415764	99.9		True
local misassembly
932934	934086	2085	1000	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_605_length_2085_cov_1.415764	94.02		True
CONTIG	NODE_605_length_2085_cov_1.415764	2085	correct
5703674	5705758	1	2085	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_606_length_2085_cov_1.147291	99.66		True
CONTIG	NODE_606_length_2085_cov_1.147291	2085	correct
2932592	2934715	2084	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_607_length_2084_cov_1.333662	97.36		True
CONTIG	NODE_607_length_2084_cov_1.333662	2084	correct
2824778	2826910	3	2082	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_608_length_2082_cov_1.088801	97.09		True
CONTIG	NODE_608_length_2082_cov_1.088801	2082	correct
6005279	6007358	2080	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_609_length_2080_cov_1.190617	99.71		True
CONTIG	NODE_609_length_2080_cov_1.190617	2080	correct
1755904	1758054	1	2079	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_610_length_2079_cov_1.011364	94.37		True
CONTIG	NODE_610_length_2079_cov_1.011364	2079	correct
676333	678350	2018	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_611_length_2072_cov_2.718394	100.0		True
CONTIG	NODE_611_length_2072_cov_2.718394	2072	correct
213482	213853	6	377	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_612_length_2058_cov_1.009985	100.0		True
local misassembly
214052	215741	378	2058	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_612_length_2058_cov_1.009985	99.47		True
CONTIG	NODE_612_length_2058_cov_1.009985	2058	correct
3207009	3209018	2010	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_613_length_2056_cov_1.652174	99.3		True
CONTIG	NODE_613_length_2056_cov_1.652174	2056	correct
4365308	4367361	1	2054	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_614_length_2054_cov_1.460230	99.42		True
CONTIG	NODE_614_length_2054_cov_1.460230	2054	correct
2078630	2080662	2054	22	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_615_length_2054_cov_1.293647	100.0		True
CONTIG	NODE_615_length_2054_cov_1.293647	2054	correct
774502	775032	1	531	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_616_length_2052_cov_1.431647	100.0		True
local misassembly
775272	776777	543	2048	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_616_length_2052_cov_1.431647	99.34		True
CONTIG	NODE_616_length_2052_cov_1.431647	2052	correct
983031	985075	2045	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_617_length_2051_cov_1.425351	99.9		True
CONTIG	NODE_617_length_2051_cov_1.425351	2051	correct
5418082	5420125	1	2044	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_618_length_2049_cov_1.605817	99.51		True
CONTIG	NODE_618_length_2049_cov_1.605817	2049	correct
2995157	2997205	1	2049	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_619_length_2049_cov_1.166499	99.9		True
CONTIG	NODE_619_length_2049_cov_1.166499	2049	correct
6115897	6117945	2049	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_620_length_2049_cov_1.149448	99.51		True
CONTIG	NODE_620_length_2049_cov_1.149448	2049	correct
256070	258117	1	2048	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_621_length_2048_cov_1.853487	99.9		True
CONTIG	NODE_621_length_2048_cov_1.853487	2048	correct
1947495	1949538	1	2044	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_622_length_2044_cov_2.165410	99.27		True
CONTIG	NODE_622_length_2044_cov_2.165410	2044	correct
1281792	1283835	2044	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_623_length_2044_cov_1.080442	99.41		True
CONTIG	NODE_623_length_2044_cov_1.080442	2044	correct
1187274	1187374	101	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_624_length_2041_cov_1.168177	100.0		True
CONTIG	NODE_624_length_2041_cov_1.168177	2041	correct_unaligned
1730159	1732198	2040	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_625_length_2040_cov_1.442317	99.66		True
CONTIG	NODE_625_length_2040_cov_1.442317	2040	correct
1143333	1145373	2038	4	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_626_length_2038_cov_1.314675	99.41		True
CONTIG	NODE_626_length_2038_cov_1.314675	2038	correct
4159705	4161252	1	1548	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_627_length_2036_cov_1.193841	99.68		True
local misassembly
4161351	4161838	1549	2036	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_627_length_2036_cov_1.193841	99.8		True
CONTIG	NODE_627_length_2036_cov_1.193841	2036	correct
556012	556266	1	254	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_628_length_2028_cov_2.126711	98.04		True
unknown
558755	559135	1648	2028	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_628_length_2028_cov_2.126711	99.21		True
unknown
CONTIG	NODE_628_length_2028_cov_2.126711	2028	mis_unaligned
3032492	3034515	2024	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_629_length_2024_cov_1.490604	99.8		True
CONTIG	NODE_629_length_2024_cov_1.490604	2024	correct
4027974	4029976	2009	7	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_630_length_2015_cov_1.194898	99.35		True
CONTIG	NODE_630_length_2015_cov_1.194898	2015	correct
378690	379648	1	959	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_631_length_2011_cov_1.088446	99.69		True
relocation, inconsistency = 2254
375360	376435	2011	960	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_631_length_2011_cov_1.088446	96.75		True
CONTIG	NODE_631_length_2011_cov_1.088446	2011	misassembled
1472617	1474582	34	2001	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_632_length_2001_cov_1.890031	99.29		True
CONTIG	NODE_632_length_2001_cov_1.890031	2001	correct
215199	217285	1995	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_633_length_1995_cov_1.925258	95.21		True
CONTIG	NODE_633_length_1995_cov_1.925258	1995	correct
6023135	6025119	1985	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_634_length_1985_cov_1.492746	99.24		True
CONTIG	NODE_634_length_1985_cov_1.492746	1985	correct
264842	266262	47	1467	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_635_length_1981_cov_2.069055	99.37		True
relocation, inconsistency = -2139
264124	264637	1468	1981	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_635_length_1981_cov_2.069055	99.22		True
CONTIG	NODE_635_length_1981_cov_2.069055	1981	misassembled
384527	386506	1	1980	NC_000964.3_NC_000964.3	NODE_636_length_1980_cov_416.772468	99.95		True
CONTIG	NODE_636_length_1980_cov_416.772468	1980	correct
1463074	1465051	1	1978	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_637_length_1978_cov_1.531981	99.75		True
CONTIG	NODE_637_length_1978_cov_1.531981	1978	correct
5464563	5465735	1179	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_638_length_1976_cov_3.654867	98.98		True
relocation, inconsistency = -1915
5465681	5466477	1976	1180	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_638_length_1976_cov_3.654867	99.75		True
CONTIG	NODE_638_length_1976_cov_3.654867	1976	misassembled
5965568	5967503	1971	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_639_length_1971_cov_1.372651	97.82		True
CONTIG	NODE_639_length_1971_cov_1.372651	1971	correct
2477594	2479563	1970	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_640_length_1970_cov_1.306005	99.7		True
CONTIG	NODE_640_length_1970_cov_1.306005	1970	correct
254048	256014	1	1967	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_641_length_1967_cov_2.004184	99.75		True
CONTIG	NODE_641_length_1967_cov_2.004184	1967	correct
2380081	2382050	1967	2	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_642_length_1967_cov_1.197699	99.8		True
CONTIG	NODE_642_length_1967_cov_1.197699	1967	correct
892845	894809	1965	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_643_length_1965_cov_1.564921	99.08		True
CONTIG	NODE_643_length_1965_cov_1.564921	1965	correct
5127394	5129344	1951	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_644_length_1951_cov_1.535338	99.54		True
CONTIG	NODE_644_length_1951_cov_1.535338	1951	correct
5471428	5471631	1	204	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_645_length_1947_cov_1.293340	93.37		True
local misassembly
5471752	5473494	205	1947	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_645_length_1947_cov_1.293340	99.6		True
CONTIG	NODE_645_length_1947_cov_1.293340	1947	correct
CONTIG	NODE_646_length_1944_cov_1.275278	1944	unaligned
322227	322532	306	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_647_length_1942_cov_1.055644	100.0		True
local misassembly
320435	322070	1941	307	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_647_length_1942_cov_1.055644	99.94		True
CONTIG	NODE_647_length_1942_cov_1.055644	1942	correct
4111134	4113073	1	1940	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_648_length_1940_cov_1.419629	99.48		True
CONTIG	NODE_648_length_1940_cov_1.419629	1940	correct
5909723	5911637	1915	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_649_length_1915_cov_1.120968	98.7		True
CONTIG	NODE_649_length_1915_cov_1.120968	1915	correct
2627751	2629677	1	1911	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_650_length_1911_cov_1.500539	99.17		True
CONTIG	NODE_650_length_1911_cov_1.500539	1911	correct
1858183	1860093	1	1911	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_651_length_1911_cov_1.320043	99.27		True
CONTIG	NODE_651_length_1911_cov_1.320043	1911	correct
6698	8600	6	1907	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_652_length_1907_cov_1.711123	99.26		True
CONTIG	NODE_652_length_1907_cov_1.711123	1907	correct
418526	420430	1905	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_653_length_1905_cov_1.401622	99.69		True
CONTIG	NODE_653_length_1905_cov_1.401622	1905	correct
CONTIG	NODE_654_length_1903_cov_1.169913	1903	unaligned
3027322	3029175	1898	46	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_655_length_1900_cov_1.972358	99.51		True
CONTIG	NODE_655_length_1900_cov_1.972358	1900	correct
5998063	5998751	1	689	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_656_length_1900_cov_1.089431	100.0		True
local misassembly
5998840	6000078	691	1900	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_656_length_1900_cov_1.089431	97.09		True
CONTIG	NODE_656_length_1900_cov_1.089431	1900	correct
4696796	4697194	1	399	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_657_length_1894_cov_1.489940	99.75		True
local misassembly
4697364	4698843	400	1810	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_657_length_1894_cov_1.489940	94.67		True
CONTIG	NODE_657_length_1894_cov_1.489940	1894	correct
5743686	5743927	1	242	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_658_length_1887_cov_1.469978	100.0		True
